,app_id,current_price
14731,601240,0.79
14732,601250,3.99
14733,601280,1.59
14734,601320,10.99
14735,601340,0.79
14736,601380,6.19
14737,601400,4.99
14739,601430,39.99
14740,601490,5.79
14741,601500,10.99
14743,601520,5.99
14744,601530,7.19
14745,601540,10.99
14746,601550,3.99
14747,601570,5.19
14748,601590,2.89
14749,601620,18.99
14750,601640,5.19
14751,601650,3.19
14752,601700,6.99
14753,601750,13.59
14754,601760,1.59
14755,601770,16.99
14756,601780,2.89
14757,601790,6.99
14758,601810,5.79
14759,601870,1.99
14760,601890,29.99
14761,601920,1.99
14762,601930,1.59
14763,601940,3.99
14765,602000,1.39
14766,602010,7.19
14767,602040,1.99
14768,602070,4.79
14769,602080,7.19
14771,602120,1.69
14772,602130,1.99
14774,602150,4.79
14775,602160,7.19
14776,602170,4.7
14777,602180,6.99
14778,602200,0.79
14779,602300,3.99
14780,602320,11.39
14781,602430,11.39
14782,602480,10.99
14783,602490,7.99
14784,602510,6.99
14785,602520,6.99
14786,602540,6.99
14787,602550,6.99
14788,602590,4.79
14790,602770,7.19
14791,602790,4.99
14792,602830,0.79
14793,602860,6.99
14794,602880,0.79
14795,602890,2.79
14796,602910,3.99
14797,602920,1.59
14798,602930,1.99
14799,602940,0.79
14801,602970,7.19
14802,603000,4.79
14803,603010,0.79
14804,603020,2.37
14805,603030,0.79
14806,603040,3.19
14807,603060,0.79
14808,603080,2.09
14809,603090,1.99
14810,603100,0.69
14811,603120,6.99
14812,603130,0.79
14814,603150,4.79
14815,603190,0.79
14816,603220,0.79
14817,603230,3.99
14818,603250,4.79
14819,603260,1.59
14820,603280,6.99
14821,603290,0.79
14822,603330,6.19
14823,603340,4.79
14824,603350,0.79
14825,603360,0.79
14826,603370,0.79
14827,603380,14.99
14828,603400,7.49
14829,603420,10.99
14830,603450,3.99
14831,603460,5.19
14832,603490,4.99
14833,603530,10.29
14834,603550,15.49
14835,603570,0.79
14836,603610,3.99
14838,603700,5.49
14839,603750,0.39
14840,603790,10.99
14841,603800,6.99
14842,603810,1.99
14843,603840,10.99
14844,603850,4.49
14845,603860,2.79
14846,603870,8.99
14848,603890,7.99
14849,603910,9.29
14850,603930,10.84
14851,603940,5.19
14852,603960,5.59
14853,604000,0.79
14854,604010,1.59
14855,604040,3.99
14856,604060,6.99
14857,604110,5.59
14858,604140,1.69
14859,604150,3.99
14860,604160,0.79
14861,604170,29.99
14863,604200,1.59
14864,604240,6.99
14865,604300,10.99
14866,604330,3.99
14867,604340,6.99
14868,604450,1.59
14869,604490,0.79
14872,604550,3.99
14873,604630,11.99
14874,604640,0.79
14875,604740,10.99
14876,604780,0.79
14877,604810,0.79
14878,604830,0.39
14879,604900,3.99
14880,604920,7.19
14882,604980,7.19
14883,605040,6.99
14884,605100,3.99
14885,605110,0.79
14886,605160,2.79
14887,605180,3.99
14888,605190,3.99
14889,605200,9.99
14890,605210,1.59
14891,605220,3.19
14892,605230,7.19
14893,605250,1.99
14894,605310,10.99
14895,605410,0.79
14896,605450,23.79
14897,605490,4.99
14898,605500,0.79
14899,605510,1.99
14900,605520,0.79
14901,605530,0.79
14903,605740,11.39
14904,605760,2.89
14905,605770,11.39
14906,605790,6.99
14907,605830,18.99
14909,605860,0.79
14910,605910,0.79
14911,605920,3.99
14912,605990,9.99
14913,606000,10.99
14915,606030,6.19
14916,606050,0.79
14917,606060,1.99
14919,606150,15.49
14921,606190,2.09
14922,606230,19.99
14923,606270,3.99
14924,606280,44.99
14925,606300,3.99
14926,606330,7.19
14927,606360,2.79
14928,606370,19.99
14929,606480,2.79
14930,606490,2.79
14931,606500,11.39
14932,606510,5.49
14933,606520,6.59
14934,606670,4.79
14935,606680,4.99
14936,606690,9.99
14937,606710,13.99
14938,606720,0.79
14939,606730,7.99
14940,606790,7.19
14941,606800,6.99
14942,606850,6.99
14943,606860,1.49
14944,606870,6.99
14945,606890,16.99
14946,606920,10.99
14947,606940,3.99
14948,606950,15.49
14949,606960,3.99
14950,607020,2.09
14951,607030,0.39
14952,607040,0.39
14953,607050,15.99
14954,607120,4.79
14955,607160,1.69
14956,607180,5.99
14957,607190,6.99
14959,607210,3.99
14960,607230,2.79
14962,607270,1.69
14963,607330,6.99
14964,607360,4.79
14965,607380,7.19
14966,607400,5.79
14967,607440,0.39
14969,607490,6.99
14970,607560,3.99
14971,607590,1.99
14972,607660,1.59
14973,607670,7.99
14974,607680,0.79
14975,607690,3.99
14976,607700,1.59
14977,607720,11.39
14978,607760,9.99
14980,607780,4.99
14981,607820,19.49
14983,607880,39.99
14984,607890,39.99
14986,608110,3.99
14987,608190,3.99
14988,608370,14.99
14989,608390,0.79
14990,608440,1.69
14991,608530,15.99
14992,608540,3.99
14993,608560,0.79
14994,608580,0.79
14995,608630,0.79
14996,608660,1.67
14997,608760,7.19
14998,608800,7.19
14999,608830,0.79
15000,608870,3.59
15003,609010,6.19
15004,609100,8.29
15006,609150,15.99
15007,609170,14.99
15008,609320,11.39
15009,609400,6.99
15010,609410,10.99
15012,609490,6.99
15013,609720,8.29
15014,609760,4.79
15016,609990,3.99
15018,610090,3.99
15019,610110,5.19
15020,610120,4.99
15021,610130,4.79
15022,610180,18.99
15023,610190,49.99
15024,610210,7.7
15025,610250,7.19
15026,610260,1.69
15027,610310,10.99
15028,610340,44.99
15029,610350,1.79
15030,610360,0.55
15031,610380,4.39
15032,610390,1.69
15033,610410,12.99
15034,610460,3.99
15035,610500,10.99
15036,610550,7.19
15037,610560,5.19
15038,610570,3.99
15039,610610,6.99
15040,610660,4.79
15041,610670,0.79
15042,610680,7.19
15043,610730,4.99
15044,610740,3.99
15045,610750,1.59
15046,610780,0.39
15047,610810,0.79
15048,610840,1.03
15049,610860,6.99
15050,610930,3.99
15052,610960,5.99
15053,610980,7.99
15055,611040,8.29
15056,611050,1.69
15057,611060,11.39
15058,611080,5.99
15061,611140,1.59
15062,611160,18.99
15063,611180,30.99
15064,611230,13.99
15067,611320,3.99
15068,611350,0.79
15069,611390,4.75
15071,611620,19.49
15072,611630,4.79
15073,611640,2.79
15074,611660,39.99
15075,611670,39.99
15076,611690,7.19
15077,611710,6.99
15078,611720,14.99
15079,611730,6.99
15080,611750,15.49
15081,611760,10.99
15082,611770,3.19
15083,611780,1.99
15084,611790,10.99
15085,611800,4.79
15086,611810,6.99
15088,611830,10.99
15089,611850,2.89
15090,611860,3.29
15091,611960,2.89
15092,611970,14.99
15093,611980,0.79
15094,612010,6.99
15096,612030,5.19
15098,612070,1.59
15099,612100,2.31
15100,612110,2.79
15101,612120,5.59
15102,612140,1.99
15103,612150,3.99
15104,612160,3.49
15105,612170,1.99
15106,612190,3.99
15107,612220,4.99
15108,612250,2.79
15109,612300,4.79
15110,612310,0.79
15111,612370,4.79
15112,612380,0.99
15113,612390,11.99
15114,612430,0.79
15116,612470,9.99
15117,612510,1.99
15118,612520,4.79
15119,612540,4.79
15120,612570,14.99
15122,612600,5.19
15126,612720,10.99
15127,612740,13.59
15128,612750,11.99
15131,612820,23.79
15132,612840,5.59
15133,612880,39.99
15134,612890,2.79
15135,612930,11.39
15136,613010,0.79
15137,613020,4.79
15138,613040,6.99
15140,613100,11.61
15141,613120,6.99
15142,613130,10.99
15143,613190,12.39
15144,613200,1.99
15145,613210,6.99
15147,613240,6.99
15148,613270,1.59
15149,613330,3.99
15150,613370,11.99
15151,613390,5.99
15152,613400,2.79
15153,613410,3.99
15154,613420,3.99
15155,613450,9.99
15156,613470,18.99
15159,613610,4.79
15161,613670,14.99
15162,613730,1.49
15163,613790,5.99
15165,613830,11.99
15166,613850,5.79
15167,613860,14.99
15168,613880,14.99
15169,613970,3.99
15170,613980,2.09
15171,614030,0.79
15172,614050,1.99
15173,614090,10.99
15175,614130,14.99
15176,614140,6.99
15177,614150,4.99
15178,614160,0.79
15180,614260,10.59
15181,614380,7.19
15182,614460,0.79
15183,614530,6.99
15184,614550,6.99
15185,614560,9.99
15186,614570,19.99
15187,614630,6.99
15188,614650,7.19
15189,614660,2.09
15190,614700,5.99
15192,614770,1.59
15193,614830,5.99
15194,614850,8.99
15196,614880,2.79
15198,614900,0.79
15199,614910,0.79
15201,614950,2.09
15202,614960,0.79
15203,614970,6.99
15204,615010,4.99
15206,615070,3.99
15207,615080,2.09
15208,615090,1.99
15209,615120,14.99
15210,615150,2.09
15212,615180,3.99
15213,615250,6.99
15214,615270,15.49
15215,615330,0.79
15217,615350,6.99
15218,615390,1.59
15221,615490,1.59
15222,615550,2.79
15223,615590,6.99
15224,615610,0.79
15225,615630,3.99
15227,615670,1.69
15228,615680,3.99
15229,615730,5.19
15230,615770,7.19
15231,615780,7.19
15232,615910,5.79
15233,615970,4.79
15234,616000,4.79
15235,616030,1.59
15236,616040,7.19
15237,616050,10.99
15239,616110,1.99
15241,616240,7.19
15242,616250,14.99
15243,616330,6.99
15244,616360,0.79
15245,616520,3.99
15246,616560,11.39
15249,616620,11.39
15250,616640,5.99
15251,616650,0.79
15252,616660,3.99
15253,616690,1.99
15254,616720,3.99
15255,616740,7.19
15256,616750,7.19
15258,616860,5.59
15259,616880,0.79
15260,616890,4.49
15261,617020,4.99
15262,617030,11.39
15263,617060,4.79
15264,617160,12.99
15265,617170,1.59
15266,617230,3.99
15267,617240,0.79
15268,617270,3.99
15270,617360,7.19
15271,617420,5.19
15272,617430,6.99
15273,617440,6.99
15274,617480,19.49
15275,617550,32.99
15276,617560,30.99
15277,617570,30.99
15278,617580,23.09
15279,617590,3.99
15281,617610,6.99
15282,617620,7.19
15283,617630,3.99
15284,617660,14.99
15285,617670,0.55
15286,617680,6.99
15287,617690,5.79
15288,617700,7.19
15289,617710,0.79
15291,617750,14.99
15292,617820,7.19
15293,617830,18.99
15295,617970,15.49
15296,618030,0.79
15297,618050,6.19
15298,618070,6.99
15300,618120,0.79
15301,618140,0.79
15302,618170,1.99
15303,618190,5.99
15304,618200,10.59
15305,618210,6.11
15306,618260,1.69
15307,618270,5.19
15308,618310,3.99
15309,618350,5.19
15310,618360,1.99
15311,618370,6.99
15312,618430,6.99
15313,618470,3.99
15314,618490,1.59
15315,618500,7.19
15316,618510,0.79
15317,618540,0.39
15318,618550,19.49
15319,618570,7.19
15320,618590,10.99
15321,618610,0.39
15322,618630,3.99
15323,618640,5.59
15324,618650,8.99
15325,618670,2.79
15326,618690,6.99
15327,618710,7.19
15328,618720,1.99
15329,618740,14.49
15330,618750,2.89
15331,618760,3.99
15333,618920,3.99
15334,618950,8.99
15335,618970,29.99
15336,618990,1.59
15337,619000,3.99
15338,619010,1.59
15340,619100,1.59
15342,619150,9.99
15343,619210,10.99
15344,619220,0.79
15345,619230,10.59
15347,619280,6.99
15348,619290,15.49
15350,619330,3.99
15351,619340,0.79
15352,619350,13.49
15353,619380,4.79
15354,619400,0.79
15355,619430,22.99
15356,619470,3.99
15357,619480,2.79
15358,619490,1.59
15359,619500,15.49
15360,619520,3.19
15362,619590,4.99
15364,619620,3.99
15365,619670,2.89
15366,619700,15.99
15367,619730,0.79
15368,619740,3.99
15369,619780,11.39
15370,619810,9.99
15371,619870,1.99
15372,619880,8.59
15373,619890,1.99
15375,619930,4.99
15376,620040,15.49
15377,620050,3.99
15379,620080,15.49
15380,620130,2.89
15381,620140,1.99
15382,620170,2.79
15384,620190,14.99
15385,620200,6.99
15386,620210,15.49
15387,620220,7.19
15388,620240,0.79
15389,620280,3.99
15390,620310,2.79
15391,620330,7.19
15392,620340,1.59
15393,620360,11.39
15394,620530,0.79
15395,620570,18.99
15396,620580,3.99
15397,620590,27.79
15398,620630,6.99
15399,620640,6.99
15400,620650,3.99
15401,620660,10.59
15402,620670,1.99
15403,620700,0.79
15404,620710,5.59
15405,620790,1.59
15406,620800,10.29
15407,620900,2.09
15408,620940,0.79
15409,620980,15.49
15411,621020,19.49
15412,621050,1.59
15413,621060,14.99
15414,621070,13.49
15415,621080,6.99
15416,621090,7.19
15417,621150,0.39
15418,621170,11.39
15419,621220,13.99
15420,621290,5.99
15421,621300,60.99
15422,621500,15.49
15423,621530,3.19
15424,621780,6.99
15425,621810,11.39
15426,621830,34.99
15427,621850,1.99
15429,621930,14.99
15430,621940,7.19
15431,621970,29.99
15432,622010,1.19
15433,622020,2.27
15434,622040,3.99
15436,622080,14.99
15437,622150,7.19
15438,622170,8.99
15439,622200,7.19
15440,622220,39.99
15441,622230,3.99
15446,622320,2.79
15447,622370,6.99
15449,622420,11.39
15450,622440,7.19
15451,622460,6.99
15453,622480,0.95
15454,622510,1.69
15455,622530,0.79
15456,622540,5.99
15457,622550,7.19
15458,622610,1.69
15459,622620,5.19
15460,622650,15.49
15461,622670,10.99
15462,622700,6.19
15463,622720,15.49
15464,622770,7.74
15465,622810,3.99
15466,622820,0.79
15467,622830,6.99
15468,622870,7.99
15469,622880,1.59
15470,622890,1.99
15471,622910,2.89
15472,622920,1.99
15473,622930,2.09
15474,623040,0.79
15475,623050,6.99
15476,623070,9.99
15477,623080,6.99
15478,623090,24.99
15479,623160,6.19
15480,623170,6.19
15481,623180,6.19
15483,623320,9.29
15484,623360,7.19
15485,623370,9.99
15486,623380,5.59
15487,623460,7.19
15488,623470,7.19
15489,623540,11.39
15490,623550,0.79
15491,623570,3.99
15492,623580,0.79
15493,623640,15.49
15494,623670,3.99
15496,623800,6.19
15497,623810,2.89
15498,623820,7.19
15500,623860,14.99
15502,623900,1.59
15503,623920,0.79
15504,623930,6.99
15505,623940,5.59
15508,624060,6.99
15509,624070,6.99
15510,624080,6.99
15511,624090,37.99
15512,624120,21.99
15513,624270,14.99
15514,624320,7.19
15515,624410,7.19
15516,624430,6.99
15518,624550,5.59
15519,624560,3.99
15520,624610,1.59
15521,624630,0.79
15522,624680,2.09
15523,624690,1.99
15524,624710,3.99
15525,624780,1.69
15527,624870,15.49
15528,624890,10.99
15529,624900,6.99
15531,624970,14.99
15532,624990,6.99
15533,625000,6.99
15534,625040,3.99
15536,625100,11.39
15537,625120,2.79
15539,625160,2.09
15540,625180,1.59
15541,625190,6.99
15542,625220,10.29
15544,625370,2.89
15545,625410,6.99
15547,625460,6.99
15550,625560,8.29
15552,625630,5.59
15553,625680,11.39
15554,625690,12.99
15555,625700,6.99
15556,625730,7.09
15557,625740,9.29
15558,625770,7.99
15559,625780,2.79
15560,625800,6.99
15561,625820,7.19
15562,625830,10.29
15564,625900,6.99
15565,625910,10.59
15566,625940,1.59
15567,625950,0.79
15568,625980,29.99
15569,625990,2.89
15571,626020,3.99
15572,626130,15.99
15573,626160,1.69
15574,626170,1.69
15575,626200,19.99
15576,626250,18.99
15577,626500,6.99
15578,626510,9.99
15579,626550,15.49
15580,626570,3.99
15581,626580,6.99
15582,626600,9.74
15583,626610,34.99
15584,626630,10.99
15585,626640,4.99
15586,626660,15.49
15588,626690,34.99
15590,626730,7.19
15591,626760,0.79
15593,626840,7.19
15594,627070,10.99
15595,627270,39.99
15596,627410,1.59
15597,627420,7.19
15598,627450,29.99
15599,627460,4.79
15601,627570,9.99
15602,627620,5.19
15603,627670,5.59
15605,627820,10.99
15606,627890,2.89
15607,627910,15.49
15608,627950,0.39
15609,628020,14.99
15610,628030,14.99
15611,628040,14.99
15612,628050,22.99
15613,628060,23.79
15614,628070,30.99
15615,628080,30.99
15616,628090,14.99
15617,628100,14.99
15618,628110,14.99
15619,628120,14.99
15620,628130,23.79
15621,628140,23.79
15622,628150,9.99
15623,628160,9.99
15624,628170,9.99
15625,628180,9.99
15627,628290,8.49
15629,628340,3.19
15630,628350,5.19
15631,628400,3.19
15633,628450,7.19
15634,628460,1.99
15635,628520,3.19
15637,628560,3.99
15638,628570,3.99
15639,628580,0.79
15640,628650,5.19
15641,628660,10.79
15643,628710,10.99
15644,628720,16.74
15646,628750,0.79
15647,628760,0.79
15648,628770,10.99
15649,628800,15.49
15650,628820,7.99
15651,628840,1.59
15652,628850,0.79
15653,628860,0.79
15654,628890,49.99
15655,628900,10.99
15656,628920,6.99
15657,628950,1.49
15658,628960,2.89
15659,629000,3.99
15660,629030,0.79
15661,629040,19.49
15662,629080,7.19
15663,629100,7.19
15664,629110,7.19
15666,629220,7.19
15667,629240,2.09
15669,629360,3.99
15670,629380,0.99
15671,629400,1.69
15672,629410,3.99
15674,629430,5.19
15675,629440,6.99
15676,629520,3.99
15677,629540,1.69
15679,629640,4.79
15680,629650,29.99
15681,629690,14.99
15682,629720,2.79
15683,629730,15.49
15684,629770,5.79
15685,629780,7.19
15686,629810,6.19
15687,629840,4.79
15688,629860,23.99
15689,629910,23.79
15690,629960,1.59
15691,629970,7.19
15692,630020,5.19
15693,630030,15.49
15695,630050,4.79
15696,630060,1.99
15697,630070,2.89
15698,630080,3.89
15701,630160,7.19
15702,630170,6.99
15703,630240,7.19
15704,630260,1.99
15705,630280,1.59
15706,630310,15.49
15707,630360,10.99
15708,630390,6.19
15710,630460,3.99
15711,630470,6.19
15713,630610,14.99
15714,630630,1.99
15715,630640,13.49
15716,630670,3.99
15717,630690,14.99
15718,630720,7.19
15720,630830,4.99
15721,630870,14.99
15722,630900,5.19
15723,631010,0.79
15724,631120,10.99
15726,631220,4.79
15727,631240,7.19
15728,631250,5.19
15729,631260,7.19
15730,631270,5.19
15732,631490,3.99
15733,631510,16.49
15734,631530,3.19
15735,631540,10.99
15736,631570,11.39
15738,631770,1.99
15739,631810,3.99
15740,631830,0.79
15741,631900,22.99
15742,631910,0.79
15743,631920,6.99
15744,631950,3.99
15745,631980,10.99
15746,631990,7.19
15747,632000,1.99
15748,632020,7.19
15749,632040,3.99
15750,632050,1.49
15751,632070,6.99
15753,632100,10.29
15754,632110,9.99
15755,632170,11.39
15756,632200,0.79
15757,632240,5.79
15758,632250,10.99
15759,632290,3.99
15760,632300,13.99
15761,632350,30.99
15762,632360,14.99
15763,632380,10.99
15765,632510,3.99
15766,632520,14.99
15767,632620,14.99
15768,632640,5.19
15769,632710,26.99
15770,632750,6.99
15771,632800,27.79
15772,632820,6.19
15773,632830,6.19
15774,632840,10.99
15775,632880,1.69
15776,632900,8.24
15777,633060,7.19
15779,633110,7.19
15780,633130,4.99
15781,633230,39.99
15782,633300,39.99
15784,633350,0.79
15785,633360,15.49
15786,633370,3.19
15787,633430,3.99
15788,633440,10.99
15789,633460,15.49
15790,633490,1.99
15791,633580,2.89
15792,633600,3.99
15793,633660,6.99
15794,633880,0.79
15795,633930,9.29
15796,633940,14.99
15797,633950,10.99
15798,633970,14.99
15802,634120,7.19
15803,634150,6.19
15804,634160,10.99
15805,634180,4.79
15806,634200,3.99
15807,634230,0.79
15808,634340,0.79
15809,634700,1.59
15810,635000,1.59
15811,635010,2.09
15812,635040,0.79
15813,635050,7.19
15814,635060,3.19
15815,635190,0.79
15816,635200,8.99
15817,635220,7.19
15818,635250,10.99
15819,635260,9.9
15820,635270,6.99
15821,635310,3.99
15822,635320,14.99
15823,635390,15.49
15824,635410,1.69
15825,635430,11.39
15826,635520,7.19
15827,635550,4.79
15828,635590,7.0
15829,635670,1.59
15830,635730,1.59
15831,635790,11.39
15832,635830,4.79
15833,635850,2.79
15834,635880,0.79
15835,635900,2.09
15836,635930,6.99
15837,635940,27.79
15838,635980,3.99
15839,636010,6.19
15840,636020,6.19
15841,636030,6.19
15843,636050,6.19
15844,636070,5.99
15845,636100,10.99
15846,636150,0.39
15847,636170,3.99
15848,636220,7.19
15849,636230,7.19
15850,636310,0.79
15851,636320,11.99
15852,636330,3.99
15853,636370,0.4
15854,636390,10.99
15855,636400,1.99
15856,636430,10.59
15857,636450,19.99
15858,636460,29.99
15859,636470,1.59
15860,636480,10.99
15861,636490,3.99
15862,636520,0.59
15864,636570,49.99
15866,636590,6.99
15867,636620,7.19
15868,636690,14.99
15869,636700,0.79
15870,636720,15.49
15871,636740,5.99
15872,636910,7.19
15874,636950,6.99
15875,636960,1.04
15876,636970,22.99
15877,637040,2.79
15878,637060,6.99
15879,637070,1.69
15880,637090,34.99
15881,637100,34.99
15882,637120,1.99
15883,637330,2.79
15885,637410,1.69
15886,637640,1.59
15887,637650,34.99
15888,637670,29.99
15890,637860,0.79
15891,637870,6.99
15892,637880,5.19
15893,637920,3.99
15894,637930,3.99
15895,637940,3.99
15897,638000,14.99
15898,638020,7.19
15899,638060,11.39
15900,638070,7.99
15902,638160,14.99
15903,638200,6.99
15904,638240,7.19
15905,638260,7.19
15906,638310,29.99
15907,638470,7.19
15908,638610,10.99
15909,638650,15.99
15910,638680,0.79
15911,638690,4.99
15912,638720,3.11
15913,638780,3.99
15914,638830,10.99
15915,638850,14.99
15916,638900,10.99
15918,638930,29.99
15919,638970,14.99
15920,639130,11.39
15921,639170,11.99
15922,639190,0.79
15923,639220,6.19
15925,639240,7.19
15926,639270,14.99
15927,639280,10.99
15928,639300,11.39
15929,639320,2.89
15930,639370,10.99
15931,639450,1.99
15932,639460,14.99
15933,639470,8.99
15934,639490,23.79
15935,639560,5.79
15937,639720,3.99
15938,639730,6.99
15939,639770,1.99
15940,639780,1.18
15941,639790,1.59
15942,639840,2.79
15943,639920,1.59
15945,640050,3.99
15946,640090,2.79
15947,640120,19.49
15949,640210,11.39
15950,640250,2.09
15951,640290,3.99
15952,640300,14.99
15953,640310,1.59
15954,640340,9.29
15955,640380,0.39
15956,640430,6.99
15957,640590,24.99
15958,640600,6.99
15959,640690,11.39
15961,640760,15.49
15962,640800,7.19
15963,640820,34.99
15964,640850,7.19
15965,640880,11.99
15966,640890,2.09
15967,640970,0.39
15968,640990,18.99
15969,641050,9.99
15970,641080,20.99
15972,641590,6.99
15973,641780,15.49
15975,641870,5.99
15976,641910,7.19
15977,641950,7.19
15978,641960,14.99
15979,641980,3.99
15980,641990,19.99
15982,642070,2.09
15983,642090,11.39
15984,642170,5.79
15985,642190,4.99
15987,642520,0.79
15988,642560,0.79
15989,642570,0.79
15990,642580,7.19
15991,642600,6.99
15992,642610,10.29
15993,642650,4.99
15994,642660,7.19
15995,642680,5.19
15996,642700,7.99
15998,642730,6.99
15999,642770,14.99
16000,642830,10.29
16002,643200,1.69
16003,643260,5.79
16005,643570,3.99
16006,643590,22.99
16007,643600,0.79
16008,643610,14.99
16009,643620,10.99
16010,643700,3.99
16011,643810,6.99
16012,643820,7.19
16013,643830,6.99
16015,643880,9.99
16016,643890,1.59
16017,643900,6.99
16019,643950,15.49
16020,643960,3.99
16021,643970,7.19
16023,644010,7.19
16024,644080,6.99
16025,644090,0.79
16026,644100,1.49
16027,644110,6.19
16028,644120,0.79
16030,644160,3.99
16031,644200,2.67
16032,644290,15.49
16033,644330,1.69
16034,644370,1.69
16035,644380,2.36
16036,644390,10.99
16037,644400,5.19
16038,644420,7.19
16039,644480,2.57
16040,644530,1.59
16042,644550,2.79
16043,644560,1.69
16044,644570,1.59
16045,644580,1.93
16046,644610,3.99
16047,644640,10.99
16049,644670,3.99
16050,644680,11.99
16051,644710,60.99
16052,644740,3.99
16053,644760,0.79
16054,644890,0.39
16055,644930,19.49
16056,645090,0.55
16057,645150,7.19
16058,645240,3.99
16060,645280,0.79
16061,645290,10.29
16062,645330,3.99
16063,645340,0.79
16064,645360,0.79
16065,645380,6.99
16066,645410,6.99
16067,645420,4.79
16068,645440,4.79
16069,645450,1.99
16070,645460,0.79
16071,645470,4.79
16073,645500,7.19
16074,645630,14.99
16075,645650,5.19
16076,645690,2.89
16077,645700,13.59
16078,645710,0.79
16079,645730,27.79
16080,645750,6.99
16081,645780,1.59
16082,645790,6.99
16083,645820,14.99
16085,645860,7.19
16086,645920,9.99
16087,645930,11.39
16088,645940,1.69
16089,646010,10.99
16090,646050,24.99
16091,646100,4.79
16092,646150,3.99
16093,646180,1.69
16094,646200,19.49
16095,646210,7.19
16097,646270,10.99
16098,646280,6.99
16099,646300,9.99
16100,646310,3.99
16101,646330,5.19
16102,646350,26.99
16104,646370,7.19
16105,646380,3.99
16107,646430,3.99
16109,646460,3.99
16110,646470,1.99
16111,646500,11.39
16112,646530,3.99
16113,646570,19.49
16114,646600,2.09
16115,646680,4.79
16117,646890,1.59
16118,646910,14.99
16121,647050,0.79
16122,647080,7.19
16123,647090,7.19
16124,647280,0.39
16125,647410,3.19
16127,647500,3.99
16129,647570,20.99
16130,647590,12.57
16131,647670,0.79
16132,647740,10.99
16133,647810,15.49
16134,647820,3.99
16135,647830,24.99
16136,647840,6.99
16137,647890,7.19
16138,647900,7.19
16139,647910,7.19
16140,647930,7.19
16141,647950,6.99
16142,647960,3.99
16143,647980,2.09
16144,647990,7.19
16145,648020,2.89
16146,648050,10.29
16147,648060,6.99
16148,648070,154.99
16149,648100,22.99
16150,648120,0.79
16151,648190,9.99
16152,648260,2.79
16153,648340,3.99
16154,648350,34.99
16155,648380,0.79
16158,648440,2.79
16159,648510,3.99
16160,648530,3.99
16161,648550,2.09
16162,648570,6.99
16163,648580,39.99
16166,648630,10.99
16167,648640,8.99
16168,648750,7.19
16169,648780,15.99
16170,648800,14.99
16171,648810,1.59
16173,648880,2.89
16174,648890,3.99
16175,649000,3.99
16176,649040,2.79
16177,649120,6.19
16178,649150,4.79
16179,649170,5.79
16180,649190,15.49
16181,649300,0.79
16182,649360,3.99
16183,649450,0.84
16184,649460,1.24
16185,649510,3.99
16186,649570,6.99
16187,649580,5.59
16188,649600,5.19
16189,649620,29.99
16190,649630,6.99
16191,649640,19.99
16192,649660,5.59
16193,649670,3.99
16194,649730,3.19
16195,649740,3.99
16197,649790,11.39
16198,649810,14.99
16199,649820,1.39
16200,649870,3.99
16201,649880,3.99
16204,649990,2.89
16205,650000,19.99
16206,650010,1.69
16207,650070,22.99
16209,650110,14.99
16211,650220,10.99
16212,650310,0.49
16213,650340,10.99
16214,650350,10.29
16215,650440,15.49
16217,650490,3.99
16218,650510,24.99
16219,650570,4.79
16221,650600,2.79
16222,650670,5.39
16223,650680,3.99
16226,650720,3.99
16227,650730,4.99
16228,650750,13.99
16229,650760,12.99
16230,650770,6.99
16231,650780,6.99
16232,650810,14.99
16233,650820,5.59
16234,650860,2.09
16235,650880,6.99
16236,650940,11.39
16237,650980,7.19
16238,650990,0.79
16239,651010,6.99
16240,651050,1.69
16241,651060,7.19
16244,651120,6.99
16245,651170,1.59
16248,651340,3.99
16249,651360,2.09
16250,651380,2.09
16253,651500,12.99
16254,651520,0.79
16255,651550,0.79
16256,651560,6.99
16257,651610,3.99
16258,651640,2.89
16259,651650,0.79
16260,651660,10.99
16261,651680,6.99
16262,651690,6.99
16263,651820,3.99
16264,651970,1.59
16265,651990,1.69
16266,652000,0.79
16267,652030,3.99
16268,652040,2.89
16269,652050,3.99
16270,652060,0.79
16271,652070,1.69
16272,652090,4.99
16273,652120,0.79
16274,652130,4.99
16275,652140,3.99
16277,652160,3.99
16278,652180,7.19
16279,652190,5.79
16280,652200,0.79
16281,652230,4.79
16282,652270,2.39
16283,652280,2.89
16285,652340,2.09
16286,652360,9.99
16287,652390,3.99
16288,652410,4.79
16289,652460,7.19
16290,652470,3.99
16292,652510,6.19
16293,652520,14.49
16294,652530,0.79
16295,652540,3.99
16296,652550,0.79
16297,652560,1.59
16298,652570,3.99
16299,652600,2.79
16300,652610,0.79
16301,652660,7.19
16302,652700,1.59
16305,652760,1.59
16306,652800,3.99
16307,652810,7.19
16308,652830,2.09
16309,652880,11.99
16310,652890,7.19
16311,652900,1.69
16312,652910,1.59
16313,652950,6.99
16315,652990,0.79
16316,653050,3.99
16317,653080,7.49
16318,653100,2.24
16320,653190,7.99
16321,653210,2.09
16323,653530,15.49
16324,653550,3.99
16325,653760,3.99
16326,653770,1.59
16327,653780,3.99
16328,653870,2.89
16329,653920,3.99
16330,653930,10.99
16331,653940,5.19
16332,653950,1.59
16333,653960,3.99
16334,653970,3.99
16335,654000,0.79
16336,654010,5.79
16337,654020,4.79
16338,654050,10.99
16339,654060,4.79
16340,654070,0.79
